PassengerId,Survived
144151,0.12311518
144152,0.13161713
144153,0.7402991
144154,0.7402991
144155,0.7402991
144156,0.16609165
144157,0.12765229
144158,0.30135763
144159,0.36273503
144160,0.00424698
144161,0.7402991
144162,0.12860096
144163,0.10182801
144164,0.7402991
144165,0.7402991
144166,0.19096017
144167,0.25534075
144168,0.7402991
144169,0.7402991
144170,0.20449552
144171,0.36273503
144172,0.28144154
144173,0.7402991
144174,0.1177167
144175,0.09456989
144176,0.36273503
144177,0.27026206
144178,0.006758541
144179,0.10887468
144180,0.7402991
144181,0.7402991
144182,0.26596856
144183,0.21060488
144184,0.6962011
144185,0.00084885955
144186,0.003740579
144187,0.7402991
144188,0.13011116
144189,0.18571344
144190,0.11879367
144191,0.12390289
144192,0.36273503
144193,3.526279e-06
144194,0.7402991
144195,0.36273503
144196,0.00013402104
144197,0.7402991
144198,0.20858061
144199,0.32255757
144200,0.18288794
144201,0.0568451
144202,0.7402991
144203,0.12803745
144204,0.36273503
144205,0.7402991
144206,0.09569037
144207,0.10028538
144208,0.12076607
144209,0.037228942
144210,0.7402991
144211,0.34734517
144212,0.7402991
144213,0.7402991
144214,0.19405052
144215,0.11139071
144216,0.11640236
144217,0.36273503
144218,0.29913405
144219,0.21735027
144220,0.7402991
144221,0.21357721
144222,0.16106087
144223,0.7402991
144224,0.36273503
144225,0.7402991
144226,0.36273503
144227,0.48315218
144228,0.7402991
144229,0.10691571
144230,0.36273503
144231,0.7402991
144232,0.117224574
144233,0.36273503
144234,0.2643076
144235,0.29438043
144236,0.7402991
144237,0.36273503
144238,0.150962
144239,0.35238642
144240,0.7402991
144241,0.36273503
144242,0.13545308
144243,0.7402991
144244,0.36273503
144245,0.18736878
144246,0.36273503
144247,0.10657889
144248,0.17890918
144249,0.27757117
144250,0.26805893
144251,0.7402991
144252,0.34974638
144253,0.36273503
144254,0.7402991
144255,0.31540143
144256,0.35223877
144257,0.36273503
144258,0.15587816
144259,0.7402991
144260,0.09630987
144261,0.7402991
144262,0.22194839
144263,0.08984211
144264,0.24653631
144265,0.35191244
144266,0.7402991
144267,0.11808506
144268,0.18565091
144269,0.7402991
144270,0.09906697
144271,0.033324897
144272,0.36273503
144273,0.32996678
144274,0.10129282
144275,0.073079675
144276,0.11168581
144277,0.17772931
144278,0.7402991
144279,0.36273503
144280,0.11814281
144281,0.100432426
144282,0.36273503
144283,0.24943194
144284,0.354949
144285,0.7402991
144286,0.114622
144287,0.7402991
144288,0.13333794
144289,0.7402991
144290,0.7402991
144291,0.35364285
144292,0.7402991
144293,0.11465278
144294,0.105140656
144295,0.19339946
144296,0.18391192
144297,0.12172729
144298,0.36273503
144299,0.30064172
144300,0.3252995
144301,0.07131073
144302,0.32344574
144303,0.19379169
144304,0.16250706
144305,0.27759147
144306,0.7402991
144307,0.12613425
144308,0.015829355
144309,0.08247325
144310,0.36273503
144311,0.16158435
144312,0.7402991
144313,0.18682206
144314,0.27717212
144315,0.10283694
144316,0.17389923
144317,0.19622603
144318,0.7402991
144319,0.11543131
144320,0.12575454
144321,0.7402991
144322,0.3201865
144323,0.19155937
144324,0.10687485
144325,0.09528017
144326,0.36273503
144327,0.22834465
144328,0.15043274
144329,0.1222941
144330,0.36273503
144331,0.12541392
144332,0.7402991
144333,0.7402991
144334,0.7402991
144335,0.20380145
144336,0.104542464
144337,0.14816472
144338,0.19874218
144339,0.7402991
144340,5.1387906e-06
144341,0.36273503
144342,0.7402991
144343,0.3034283
144344,0.17369732
144345,0.2869059
144346,0.100847095
144347,0.111389905
144348,0.36273503
144349,0.17439455
144350,0.2745136
144351,0.10628995
144352,0.11448935
144353,0.2371515
144354,0.1175181
144355,0.18424705
144356,0.7402991
144357,0.12208283
144358,0.36273503
144359,0.7402991
144360,0.7402991
144361,0.26950866
144362,0.12408897
144363,0.3234415
144364,0.11555192
144365,0.1316373
144366,0.18678963
144367,0.11132264
144368,0.26392844
144369,0.24232456
144370,0.105008155
144371,0.1194883
144372,0.24347064
144373,0.23409161
144374,1.2155166e-08
144375,0.116268665
144376,0.112603664
144377,0.30976588
144378,0.7402991
144379,0.36273503
144380,0.18946135
144381,0.12201002
144382,0.11419442
144383,0.12171301
144384,0.114397556
144385,0.10269055
144386,0.33510762
144387,0.36273503
144388,0.10798782
144389,0.10488412
144390,0.11714432
144391,0.7402991
144392,0.11024946
144393,0.31286484
144394,0.7402991
144395,0.36273503
144396,0.7402991
144397,0.12061575
144398,0.7402991
144399,0.09923804
144400,0.17951
144401,0.24027875
144402,0.7402991
144403,0.36273503
144404,0.13076237
144405,0.124174
144406,0.3227157
144407,0.14516127
144408,0.11909032
144409,0.35372105
144410,0.122870326
144411,0.11862618
144412,0.36273503
144413,0.36273503
144414,0.35450554
144415,0.11971766
144416,0.36273503
144417,0.36273503
144418,0.36273503
144419,0.11007929
144420,0.19131264
144421,0.103340596
144422,0.11501145
144423,0.11275765
144424,0.35724986
144425,0.10608202
144426,0.09562126
144427,0.36273503
144428,0.28637064
144429,0.7402991
144430,0.10533884
144431,0.1833565
144432,0.124215275
144433,0.7402991
144434,0.7402991
144435,0.7402991
144436,0.021845698
144437,0.110655844
144438,0.36273503
144439,0.36273503
144440,0.36273503
144441,0.20668474
144442,0.1334495
144443,0.11410341
144444,0.1197238
144445,0.11236951
144446,0.36273503
144447,0.7402991
144448,0.7402991
144449,0.7402991
144450,0.33525828
144451,0.11389613
144452,0.20819038
144453,0.36273503
144454,0.6225879
144455,0.001987964
144456,0.11087316
144457,0.36273503
144458,0.7402991
144459,7.250982e-10
144460,0.13534814
144461,0.12851936
144462,0.7402991
144463,0.16537029
144464,0.7402991
144465,0.36273503
144466,0.09684545
144467,0.2908789
144468,0.12567976
144469,0.32987723
144470,0.17950946
144471,0.18477768
144472,0.3097455
144473,0.7402991
144474,0.18557063
144475,0.27005583
144476,0.7402991
144477,0.12392303
144478,0.24934205
144479,0.36273503
144480,0.32493672
144481,0.109080166
144482,0.15126398
144483,0.12350649
144484,0.115650356
144485,0.09063178
144486,0.17139193
144487,0.36273503
144488,0.7402991
144489,0.13274896
144490,0.12058294
144491,0.36273503
144492,0.13437116
144493,0.26716626
144494,0.10816169
144495,0.011328727
144496,0.13374406
144497,0.122295946
144498,0.7402991
144499,0.21163756
144500,0.1286056
144501,0.12885904
144502,0.2877525
144503,0.7402991
144504,0.7402991
144505,0.28506455
144506,0.7402991
144507,0.36273503
144508,0.35574025
144509,7.7924267e-07
144510,0.7402991
144511,0.122656256
144512,0.7402991
144513,0.084065706
144514,0.12840992
144515,0.36273503
144516,0.21504736
144517,0.001642406
144518,0.32604644
144519,0.09199932
144520,0.36273503
144521,0.11491519
144522,0.33485806
144523,0.36273503
144524,0.021705627
144525,0.10548824
144526,0.20557162
144527,0.14016
144528,0.36273503
144529,0.7402991
144530,0.7402991
144531,0.36273503
144532,0.021593511
144533,0.11392617
144534,0.099815995
144535,0.11694834
144536,0.36273503
144537,0.36273503
144538,0.29308176
144539,0.7402991
144540,0.32909864
144541,0.35266382
144542,0.28204644
144543,0.36273503
144544,0.19653511
144545,0.36050048
144546,0.10094494
144547,0.1090287
144548,0.7402991
144549,0.7402991
144550,0.1327771
144551,0.1892026
144552,0.1302577
144553,0.14403167
144554,0.14272824
144555,0.11334857
144556,0.09891251
144557,0.32238337
144558,0.11622995
144559,1.5493468e-27
144560,0.2688293
144561,0.36273503
144562,0.36273503
144563,0.18599376
144564,0.7402991
144565,0.351649
144566,0.7402991
144567,0.0011405945
144568,0.7402991
144569,0.7402991
144570,0.7402991
144571,0.11410621
144572,0.7402991
144573,0.36273503
144574,0.18600422
144575,0.7402991
144576,0.12864578
144577,0.36273503
144578,0.100152284
144579,0.093278706
144580,0.29842654
144581,3.4334504e-16
144582,0.2977824
144583,0.103838265
144584,0.12426153
144585,0.0004223585
144586,0.7402991
144587,0.23478895
144588,0.1325112
144589,0.2713344
144590,0.36273503
144591,0.36273503
144592,0.13228711
144593,0.7402991
144594,0.7402991
144595,0.7402991
144596,0.36273503
144597,0.24413285
144598,0.1393367
144599,0.36273503
144600,0.7402991
144601,0.096404344
144602,0.111564726
144603,0.09522757
144604,0.10854173
144605,0.36273503
144606,0.2715304
144607,0.10876396
144608,0.28873342
144609,0.7402991
144610,0.08913463
144611,0.13141519
144612,0.7402991
144613,0.25929093
144614,0.09041488
144615,0.7402991
144616,0.36273503
144617,0.7402991
144618,0.36273503
144619,0.11419001
144620,0.65288436
144621,0.12068552
144622,0.7402991
144623,0.33305693
144624,0.13299543
144625,0.13374737
144626,0.35313952
144627,0.2760961
144628,0.14539063
144629,0.25942314
144630,0.12972581
144631,0.1470994
144632,0.7402991
144633,0.13028046
144634,0.12046653
144635,0.36273503
144636,0.10475546
144637,0.33902493
144638,0.7402991
144639,0.13493118
144640,0.12287101
144641,0.2308928
144642,0.20192197
144643,0.36273503
144644,0.36273503
144645,0.18798387
144646,0.15059137
144647,0.16433862
144648,0.094484806
144649,0.12246308
144650,0.7402991
144651,0.1984286
144652,0.36273503
144653,0.2610142
144654,0.117529005
144655,0.121356696
144656,0.7402991
144657,0.36273503
144658,0.12750748
144659,0.21771753
144660,0.0008684397
144661,0.70178014
144662,0.0013717413
144663,0.2186029
144664,0.11014232
144665,0.19244999
144666,0.36273503
144667,0.26622307
144668,0.7402991
144669,0.7402991
144670,0.1336717
144671,0.36273503
144672,0.14120442
144673,0.7402991
144674,0.117658496
144675,0.7402991
144676,0.09649101
144677,0.1464445
144678,0.1167773
144679,0.20365691
144680,0.13820043
144681,0.17175838
144682,0.1271976
144683,0.09818503
144684,0.7402991
144685,0.36273503
144686,0.04365018
144687,0.24478826
144688,0.28649208
144689,0.11447114
144690,0.26951668
144691,0.055128872
144692,0.2746309
144693,0.24138653
144694,0.7402991
144695,0.08668682
144696,0.7402991
144697,0.7402991
144698,0.3942376
144699,0.7402991
144700,0.7402991
144701,0.11836234
144702,0.094441146
144703,0.25021204
144704,0.7402991
144705,0.7402991
144706,0.15126377
144707,0.11630124
144708,0.18417609
144709,0.7402991
144710,0.61567414
144711,0.20019525
144712,0.09800568
144713,0.7402991
144714,0.42199802
144715,0.34583905
144716,0.7402991
144717,0.12841243
144718,0.11085847
144719,0.7402991
144720,0.15027788
144721,0.7402991
144722,0.1763756
144723,0.12005311
144724,0.11121273
144725,0.09021452
144726,0.7402991
144727,0.0021992326
144728,0.36273503
144729,0.18740472
144730,0.7402991
144731,0.7402991
144732,0.12241799
144733,0.10096654
144734,0.19750503
144735,0.110530615
144736,0.2377108
144737,0.18141952
144738,0.123622626
144739,0.22069639
144740,0.16337648
144741,0.23624095
144742,0.36273503
144743,0.27479985
144744,0.36273503
144745,0.118388206
144746,0.3535434
144747,0.026249379
144748,0.16168842
144749,0.35569257
144750,0.7402991
144751,8.71655e-05
144752,0.13920271
144753,0.13929474
144754,0.10915589
144755,0.7402991
144756,0.11897153
144757,0.36273503
144758,0.081212044
144759,0.36273503
144760,0.2965053
144761,0.36273503
144762,0.12567517
144763,0.7402991
144764,0.1341039
144765,0.12035021
144766,0.36273503
144767,0.30769554
144768,0.36273503
144769,0.7402991
144770,2.1808594e-10
144771,0.25014684
144772,0.28582594
144773,0.7402991
144774,0.2088022
144775,0.36273503
144776,0.06603521
144777,0.7402991
144778,0.36273503
144779,0.006006509
144780,0.7402991
144781,0.3186285
144782,0.11441243
144783,0.36273503
144784,0.7402991
144785,0.16254145
144786,0.7402991
144787,0.7402991
144788,0.7402991
144789,0.20394504
144790,0.13806951
144791,0.11946449
144792,0.003617525
144793,0.12788254
144794,0.35512757
144795,0.11206651
144796,0.10071397
144797,0.117246985
144798,0.21736196
144799,0.36273503
144800,0.12823668
144801,0.7402991
144802,0.2875112
144803,0.7402991
144804,0.10882673
144805,0.7402991
144806,0.36273503
144807,0.32149488
144808,0.26738182
144809,0.2945488
144810,0.33191037
144811,0.20227778
144812,0.36273503
144813,0.36273503
144814,0.7402991
144815,0.3013215
144816,0.7402991
144817,0.7402991
144818,0.7402991
144819,0.14374125
144820,0.010404617
144821,0.36273503
144822,0.12479687
144823,0.057072997
144824,0.23958084
144825,0.7402991
144826,0.7402991
144827,0.034549743
144828,0.3307356
144829,0.10009366
144830,0.11375028
144831,0.117828906
144832,0.23115784
144833,0.2196027
144834,0.7402991
144835,0.23096043
144836,0.1748048
144837,0.7402991
144838,0.7402991
144839,0.11800346
144840,0.36273503
144841,0.7402991
144842,0.179712
144843,0.10645357
144844,0.10767293
144845,0.18414721
144846,0.0017695129
144847,0.36273503
144848,0.36273503
144849,0.0010561049
144850,0.7402991
144851,0.36273503
144852,0.36273503
144853,4.434714e-09
144854,0.104142845
144855,0.14059564
144856,0.116736114
144857,0.7402991
144858,0.26022452
144859,0.008820474
144860,0.122430116
144861,0.030047864
144862,0.11898959
144863,0.10812974
144864,0.28238755
144865,0.11817825
144866,0.10252339
144867,0.067337334
144868,0.13127899
144869,0.11153659
144870,0.13580403
144871,0.12312466
144872,0.21266195
144873,0.26113656
144874,0.17569026
144875,0.14700201
144876,0.7402991
144877,0.09187651
144878,0.18338376
144879,0.27667862
144880,0.7402991
144881,0.20878801
144882,0.27491593
144883,0.1155791
144884,0.27458304
144885,0.7402991
144886,0.7402991
144887,0.15420923
144888,0.7402991
144889,0.15014705
144890,0.0971356
144891,0.7402991
144892,1.5411397e-05
144893,0.36273503
144894,0.7402991
144895,0.115216434
144896,0.18695101
144897,0.36273503
144898,0.36273503
144899,0.16747555
144900,0.36273503
144901,0.28032294
144902,0.16569498
144903,0.16829702
144904,0.11948615
144905,0.13047802
144906,0.7402991
144907,0.101331204
144908,0.27079123
144909,0.15565422
144910,0.7402991
144911,0.12489256
144912,0.25230044
144913,0.3539577
144914,0.36273503
144915,0.101299256
144916,0.36273503
144917,0.10795662
144918,0.7402991
144919,0.36273503
144920,0.17936963
144921,0.21000192
144922,0.115578294
144923,0.36273503
144924,0.2821713
144925,0.11609855
144926,0.36273503
144927,0.7402991
144928,0.36273503
144929,0.10256022
144930,0.23765972
144931,0.12030268
144932,0.24011037
144933,0.17264697
144934,0.12640625
144935,0.002652049
144936,0.116066515
144937,0.7402991
144938,0.34314066
144939,0.14296004
144940,0.32050455
144941,0.7402991
144942,0.28798854
144943,0.101212025
144944,0.7402991
144945,0.36273503
144946,0.2565232
144947,0.7402991
144948,0.34913546
144949,0.32747108
144950,0.7402991
144951,0.36273503
144952,0.36273503
144953,0.29663837
144954,0.24739674
144955,0.11063227
144956,0.10958177
144957,0.10710618
144958,0.7402991
144959,0.13801384
144960,0.17405432
144961,0.23005366
144962,0.0949797
144963,0.316688
144964,0.12110746
144965,0.16377929
144966,0.116725236
144967,0.30311328
144968,0.15194383
144969,0.7402991
144970,0.23852685
144971,0.09910247
144972,0.35402617
144973,0.32549924
144974,0.15179852
144975,0.26082343
144976,0.7402991
144977,0.06712887
144978,0.104785025
144979,0.049343288
144980,0.36273503
144981,0.7402991
144982,0.28908935
144983,0.111189395
144984,0.11201432
144985,0.0025581717
144986,0.2864166
144987,0.36273503
144988,0.13035864
144989,0.36273503
144990,0.7402991
144991,0.12446597
144992,0.12005466
144993,0.7402991
144994,0.7402991
144995,0.11847776
144996,0.7402991
144997,0.11652976
144998,0.112858295
144999,0.12204203
145000,0.25885415
145001,0.36273503
145002,0.18116373
145003,0.09563038
145004,0.7402991
145005,0.14349642
145006,0.7402991
145007,0.11342567
145008,0.2558152
145009,0.12424466
145010,0.7402991
145011,0.7402991
145012,0.09641728
145013,0.23341152
145014,0.7402991
145015,0.7402991
145016,0.36273503
145017,0.36273503
145018,0.2722504
145019,0.10130331
145020,0.21643811
145021,0.13472262
145022,0.7402991
145023,0.15036604
145024,0.7402991
145025,0.10179061
145026,0.026187897
145027,0.32238293
145028,0.32679147
145029,0.36273503
145030,0.33270037
145031,0.12718496
145032,0.18426123
145033,0.100904554
145034,0.18211266
145035,0.12846828
145036,0.7402991
145037,0.36273503
145038,0.2573231
145039,0.36273503
145040,0.36273503
145041,0.10634574
145042,0.25934237
145043,0.16671476
145044,0.09368077
145045,0.7402991
145046,0.18914267
145047,0.14794004
145048,0.3264625
145049,0.7402991
145050,0.7402991
145051,0.25767484
145052,0.20154688
145053,0.26385272
145054,0.10003114
145055,0.122596085
145056,0.7402991
145057,0.11673361
145058,0.1344715
145059,0.18890795
145060,0.7402991
145061,0.112678945
145062,0.15998042
145063,0.09254113
145064,0.122960895
145065,0.36273503
145066,0.20356643
145067,0.7402991
145068,0.7402991
145069,0.115059316
145070,0.1422211
145071,0.10822588
145072,0.7402991
145073,0.2571881
145074,0.118979424
145075,0.1456401
145076,0.15021932
145077,0.14205539
145078,0.346265
145079,0.3534742
145080,0.7402991
145081,0.007610768
145082,0.7402991
145083,0.36273503
145084,0.14933544
145085,0.120197386
145086,0.08913514
145087,0.36273503
145088,0.56919634
145089,0.7402991
145090,0.049427688
145091,0.7402991
145092,0.10805175
145093,0.7402991
145094,0.12534904
145095,0.7341
145096,0.11313161
145097,0.11367142
145098,0.11770141
145099,0.26089847
145100,0.13166922
145101,0.7402991
145102,0.7402991
145103,0.1706405
145104,0.113214016
145105,0.36273503
145106,0.15801817
145107,0.7402991
145108,0.20592397
145109,0.7402991
145110,0.20389193
145111,0.33607045
145112,0.36273503
145113,0.7402991
145114,0.7402991
145115,0.11066231
145116,0.121376336
145117,0.10284129
145118,0.7402991
145119,0.18127453
145120,0.26887453
145121,0.7402991
145122,0.2508703
145123,0.12788442
145124,0.3162815
145125,0.11862835
145126,0.7402991
145127,0.36273503
145128,0.7402991
145129,0.11398971
145130,0.36273503
145131,0.36273503
145132,0.36273503
145133,0.36273503
145134,0.23813489
145135,0.35797817
145136,0.7402991
145137,0.099763006
145138,0.36273503
145139,0.10567826
145140,0.1157864
145141,0.36024803
145142,0.12056893
145143,0.3357624
145144,0.7402991
145145,0.14266253
145146,0.18856454
145147,0.7402991
145148,0.1098136
145149,0.20352826
145150,0.12958762
145151,0.23360428
145152,0.2589285
145153,0.36273503
145154,0.10206345
145155,0.7402991
145156,0.23020455
145157,0.12085569
145158,0.6305514
145159,0.7402991
145160,0.1960513
145161,0.14364049
145162,0.7402991
145163,0.11037162
145164,0.15475142
145165,0.3336301
145166,0.18084973
145167,0.7402991
145168,0.7402991
145169,0.7402991
145170,0.7402991
145171,0.14680648
145172,0.1524677
145173,0.0071041286
145174,0.3574409
145175,0.1278201
145176,0.10895404
145177,0.117458105
145178,0.3173858
145179,0.3554616
145180,0.1106627
145181,0.30783117
145182,0.23683
145183,0.26773813
145184,0.18124479
145185,0.0014072657
145186,0.14006484
145187,0.24531448
145188,0.19331425
145189,0.13640103
145190,0.19050378
145191,0.7402991
145192,0.7402991
145193,0.18787727
145194,0.120855
145195,0.24673492
145196,0.32395148
145197,0.7402991
145198,0.7402991
145199,0.039233774
145200,0.10911158
145201,0.13542554
145202,0.32103145
145203,0.13505104
145204,0.2860069
145205,0.36273503
145206,0.5679831
145207,0.11919546
145208,0.14982241
145209,0.1966624
145210,0.7402991
145211,0.3378615
145212,0.12291086
145213,0.36273503
145214,0.16546568
145215,0.20575261
145216,0.7402991
145217,0.3558936
145218,0.7402991
145219,0.11793324
145220,0.09141934
145221,0.1213907
145222,0.0022645295
145223,0.7402991
145224,0.29873008
145225,0.7402991
145226,0.10779226
145227,0.12808931
145228,0.119675696
145229,0.7402991
145230,0.7402991
145231,0.110039055
145232,0.28057638
145233,0.02551061
145234,0.13858917
145235,0.11244649
145236,0.1123645
145237,0.7402991
145238,0.7402991
145239,0.124213785
145240,0.17711711
145241,0.28986523
145242,0.7402991
145243,0.105416
145244,0.012832403
145245,0.36273503
145246,0.36273503
145247,0.31926024
145248,0.7402991
145249,0.36273503
145250,0.11298171
145251,0.36273503
145252,0.09651485
145253,0.25958973
145254,0.16635409
145255,0.7402991
145256,0.7402991
145257,0.0013474822
145258,0.36273503
145259,0.112471074
145260,0.110857725
145261,0.12024742
145262,0.16058171
145263,0.14153212
145264,0.13081393
145265,0.11791396
145266,0.7402991
145267,0.117826104
145268,0.42247078
145269,0.28009552
145270,0.18368962
145271,0.120823205
145272,0.10708642
145273,0.36273503
145274,0.7402991
145275,0.104831785
145276,0.7402991
145277,0.36273503
145278,0.26953655
145279,0.7402991
145280,0.23192292
145281,0.11979151
145282,0.1181404
145283,0.16173062
145284,0.1263124
145285,0.18169656
145286,0.32718185
145287,0.12642848
145288,0.7402991
145289,0.11288035
145290,0.32315236
145291,0.11419758
145292,0.7402991
145293,0.7402991
145294,0.7402991
145295,0.35989025
145296,0.36273503
145297,0.7402991
145298,0.13857266
145299,0.7402991
145300,0.115859956
145301,0.10542208
145302,0.13859224
145303,0.26128325
145304,0.12125689
145305,0.14862856
145306,0.7402991
145307,0.36273503
145308,0.7402991
145309,0.36273503
145310,0.04478115
145311,0.21974248
145312,0.10289469
145313,0.12768275
145314,0.11135122
145315,0.7402991
145316,0.16853783
145317,0.7402991
145318,0.2355983
145319,0.14080527
145320,0.12152818
145321,0.36273503
145322,0.36273503
145323,0.32735264
145324,0.2236835
145325,0.12767208
145326,0.7402991
145327,0.26208916
145328,0.7402991
145329,0.36273503
145330,0.14944574
145331,0.12492776
145332,0.15989196
145333,0.17651948
145334,0.2285515
145335,0.13197908
145336,0.09930521
145337,0.7402991
145338,0.117596686
145339,0.21307674
145340,0.32815146
145341,0.083236694
145342,0.12574399
145343,0.15930077
145344,0.36273503
145345,0.3572595
145346,0.36273503
145347,0.7402991
145348,0.18658787
145349,0.14982238
145350,0.1017569
145351,0.18643352
145352,0.36273503
145353,0.35536963
145354,0.090738356
145355,0.18938386
145356,0.36273503
145357,0.1158959
145358,0.26849148
145359,0.7402991
145360,0.115737975
145361,0.7402991
145362,0.1806153
145363,0.7402991
145364,0.20673281
145365,0.13125962
145366,0.08233866
145367,0.17652288
145368,0.11329764
145369,0.013963103
145370,0.10927981
145371,0.7402991
145372,0.011065483
145373,0.7402991
145374,0.2568364
145375,0.36273503
145376,0.100256205
145377,0.7402991
145378,0.7402991
145379,0.36273503
145380,0.7402991
145381,0.7402991
145382,0.36273503
145383,0.28001758
145384,0.0986532
145385,0.7402991
145386,0.18633002
145387,0.12817761
145388,0.36273503
145389,0.27446708
145390,0.7402991
145391,0.7402991
145392,0.7402991
145393,0.12752995
145394,0.7402991
145395,0.10651311
145396,0.13119054
145397,0.22271422
145398,0.11328536
145399,0.16674754
145400,0.10622725
145401,0.20750567
145402,0.2777557
145403,0.16915143
145404,0.121540755
145405,0.10703191
145406,0.7402991
145407,0.36273503
145408,0.7402991
145409,0.26940206
145410,0.7402991
145411,0.11187789
145412,0.1453138
145413,0.14919463
145414,0.34754193
145415,0.12663195
145416,0.7402991
145417,0.36273503
145418,0.10920811
145419,0.19847915
145420,0.3901928
145421,0.7402991
145422,0.25574794
145423,0.36273503
145424,0.33098504
145425,0.20099694
145426,0.7402991
145427,0.14913401
145428,0.7402991
145429,0.0934245
145430,0.11518428
145431,0.098406464
145432,0.2338253
145433,0.41431394
145434,0.13009891
145435,0.36273503
145436,0.017982721
145437,0.107988894
145438,0.2729854
145439,0.11233649
145440,0.2499277
145441,0.2742008
145442,0.7402991
145443,0.28735042
145444,0.10643768
145445,0.14710993
145446,0.36273503
145447,0.11139035
145448,0.7402991
145449,0.31105623
145450,0.7402991
145451,0.26936734
145452,0.0040598214
145453,0.7402991
145454,0.7402991
145455,0.7402991
145456,0.12327477
145457,0.7402991
145458,0.4604691
145459,5.997919e-07
145460,0.11987257
145461,0.12961629
145462,0.7402991
145463,0.32230204
145464,0.015509784
145465,0.36273503
145466,0.3485492
145467,0.010251731
145468,0.054807574
145469,0.104081094
145470,0.7402991
145471,0.7402991
145472,0.16183394
145473,0.26034147
145474,0.13049975
145475,0.18241614
145476,0.7402991
145477,0.10931161
145478,0.09518686
145479,0.112820566
145480,0.7402991
145481,0.10693917
145482,0.11575061
145483,0.7402991
145484,0.14333758
145485,0.13116747
145486,0.7402991
145487,0.3573103
145488,0.12477803
145489,0.10825971
145490,0.7402991
145491,0.2997207
145492,0.7402991
145493,0.18908724
145494,0.35250294
145495,0.12710515
145496,0.14881581
145497,0.7402991
145498,0.7402991
145499,0.033763617
145500,0.27341294
145501,0.2952934
145502,0.20283973
145503,0.3352928
145504,0.36273503
145505,0.22077498
145506,0.040756583
145507,0.12626809
145508,0.11292422
145509,0.36273503
145510,0.21696502
145511,0.5406601
145512,0.09727177
145513,0.36273503
145514,0.23115858
145515,0.09306443
145516,0.11624357
145517,0.7402991
145518,0.36273503
145519,0.32963252
145520,0.19956842
145521,0.10501993
145522,0.096059114
145523,0.103110045
145524,0.36273503
145525,0.7402991
145526,0.100821376
145527,0.5382902
145528,0.7402991
145529,0.10671231
145530,0.12276673
145531,0.2480796
145532,0.10988206
145533,0.11893448
145534,0.28429988
145535,0.7402991
145536,0.7402991
145537,0.008545965
145538,0.54696274
145539,0.12394422
145540,0.7402991
145541,8.728433e-19
145542,0.017565548
145543,0.7402991
145544,0.36273503
145545,0.35085613
145546,0.13591227
145547,0.36273503
145548,0.36273503
145549,0.7402991
145550,0.7402991
145551,0.7402991
145552,0.7402991
145553,0.7402991
145554,0.25791886
145555,0.339486
145556,0.106355906
145557,0.7402991
145558,0.7402991
145559,0.34512338
145560,0.7402991
145561,0.114562154
145562,0.10699856
145563,0.353115
145564,0.12418002
145565,0.10927075
145566,0.12113455
145567,0.1163376
145568,0.5061696
145569,0.10237062
145570,0.7402991
145571,0.07377571
145572,0.33728507
145573,0.36273503
145574,0.7402991
145575,0.10767335
145576,0.2632676
145577,0.15778473
145578,0.7402991
145579,0.7402991
145580,1.3228744e-06
145581,0.124944985
145582,0.13410038
145583,0.7402991
145584,0.7402991
145585,0.10265595
145586,0.7402991
145587,0.7402991
145588,0.016448528
145589,0.16815582
145590,0.15613276
145591,0.10423413
145592,0.11389506
145593,0.7402991
145594,0.12079099
145595,0.12546778
145596,0.2673698
145597,0.20654738
145598,0.36273503
145599,0.09471962
145600,0.7402991
145601,0.1595577
145602,0.19672412
145603,0.18006083
145604,0.27295035
145605,0.7402991
145606,0.0001209888
145607,1.4010636e-13
145608,0.16982147
145609,0.1516115
145610,0.13119179
145611,0.7402991
145612,0.36273503
145613,0.18986031
145614,0.36273503
145615,0.11276448
145616,0.31628925
145617,0.36273503
145618,0.30192673
145619,0.7402991
145620,0.11641118
145621,0.10595694
145622,0.7402991
145623,0.1360398
145624,0.106143385
145625,0.35572934
145626,0.048823774
145627,0.001942128
145628,0.36273503
145629,0.7402991
145630,0.10994285
145631,0.10896975
145632,0.27177295
145633,0.36273503
145634,0.24919742
145635,0.12360501
145636,0.36273503
145637,0.36273503
145638,0.13199452
145639,0.7402991
145640,0.28469104
145641,0.7402991
145642,0.11437541
145643,0.124388695
145644,0.09590644
145645,0.1194585
145646,0.10750157
145647,0.20030925
145648,0.7402991
145649,0.003075868
145650,0.7402991
145651,0.10825604
145652,0.36273503
145653,0.7402991
145654,0.2346251
145655,0.14245743
145656,0.08445647
145657,0.36273503
145658,0.24254435
145659,0.12612945
145660,0.098406464
145661,0.24460796
145662,0.35052183
145663,0.12255794
145664,0.7402991
145665,0.09380856
145666,0.11441639
145667,0.14614332
145668,0.7402991
145669,0.13039705
145670,0.7402991
145671,0.36273503
145672,0.11940426
145673,0.36273503
145674,0.7402991
145675,0.110824764
145676,0.1719856
145677,0.14835021
145678,0.12734145
145679,0.13904372
145680,0.23384547
145681,0.7402991
145682,0.16712275
145683,0.17047694
145684,0.12442458
145685,0.0033032596
145686,0.7402991
145687,0.32858148
145688,0.12519905
145689,0.7402991
145690,0.7402991
145691,0.26626456
145692,0.11283645
145693,0.36273503
145694,0.3396243
145695,0.2686606
145696,0.7402991
145697,0.093250245
145698,0.17645043
145699,0.13307357
145700,0.12288663
